user1,user2,similarity,match_prob,match,artificial intelligence_1,artificial intelligence_2,machine learning_1,machine learning_2,data science_1,data science_2,hackathon_1,hackathon_2,full stack development_1,full stack development_2,fintech_1,fintech_2,ui/ux design_1,ui/ux design_2,cybersecurity_1,cybersecurity_2,web development_1,web development_2,app development_1,app development_2,cloud computing_1,cloud computing_2,deep learning_1,deep learning_2,robotics_1,robotics_2,research_1,research_2,blockchain_1,blockchain_2,entrepreneurship_1,entrepreneurship_2,vibecoding_1,vibecoding_2,collaboration_1,collaboration_2,trading_1,trading_2,product management_1,product management_2
User28,User107,0.0,0.06297335605699649,0,0,3,0,0,2,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0
User26,User91,0.0,0.06297335605699649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,5,0,4,8,0,0,0,0,0,0,0
User10,User109,0.0,0.06297335605699649,0,0,0,2,0,5,0,0,2,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
User172,User195,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,10,0,0,0,2,0,0,0,0,0
User173,User197,0.15191388613352103,0.14325467875045983,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0
User26,User168,0.16279138551129593,0.15145279980990273,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0
User107,User193,0.0,0.06297335605699649,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
User51,User145,0.25813167670691073,0.24026815201027682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,9,6,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0
User94,User142,0.28118346104568687,0.2664128495048819,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
User50,User186,0.06680040133801686,0.09118943790687868,0,0,0,10,1,10,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
User110,User181,0.0,0.06297335605699649,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0
User92,User142,0.21498955870336697,0.19622417535434897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
User74,User185,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,10,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,5
User27,User151,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,10,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User140,User163,0.4476794244585446,0.4965191929208133,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,8,0,0
User10,User182,0.0,0.06297335605699649,0,0,0,2,0,5,0,0,10,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
User43,User60,0.0,0.06297335605699649,0,0,0,0,5,0,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0
User127,User200,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,2
User158,User187,0.0,0.06297335605699649,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0
User55,User67,0.0,0.06297335605699649,0,0,7,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
User57,User188,0.0,0.06297335605699649,0,0,0,0,0,0,0,2,0,0,0,0,9,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
User1,User52,0.20952908873087348,0.19110819000405407,0,4,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User91,User180,0.17838040898182334,0.16386905824864406,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0
User115,User194,0.0,0.06297335605699649,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,4,0,0,0,0
User13,User189,0.21415191114167473,0.19543270150829248,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,5
User35,User46,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
User25,User198,0.5929994533288809,0.7022419418834013,1,0,0,0,0,0,0,0,0,9,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,6,0
User44,User162,0.0,0.06297335605699649,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0
User47,User100,0.0,0.06297335605699649,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,9,0,0,0
User132,User171,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,1,0,3,0,0,0,0,0,0,0,0,6
User13,User150,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,8,0,0,0,4,0
User47,User176,0.0,0.06297335605699649,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0
User189,User191,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,7,0,0,5,0
User48,User141,0.14632231481079727,0.13918614065493704,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
User32,User186,0.0,0.06297335605699649,0,0,0,0,1,10,0,0,8,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
User91,User164,0.23290128526670129,0.21372906233670327,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,6,0,0,0,0
User93,User99,0.23216087202511326,0.21298345777960434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8
User90,User131,0.0,0.06297335605699649,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,8,0,0,0,0,0,9,0
User134,User174,0.0,0.06297335605699649,0,0,0,10,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
User146,User170,0.23673454171971448,0.21761955456501403,0,0,0,10,0,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0
User62,User197,0.21846184547174416,0.19953088276536707,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,0,2,0
User144,User177,0.44126892821433017,0.4869063866264039,0,0,0,0,0,0,10,0,0,0,0,8,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7
User23,User25,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,9,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
User57,User182,0.23853512166434804,0.21946457954197574,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0
User68,User172,0.0,0.06297335605699649,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0
User136,User175,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0
User94,User111,0.40940135556083757,0.4394013824269534,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
User6,User119,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,6,0,0,0,4,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
User50,User80,0.0,0.06297335605699649,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,7,0,0,0
User114,User190,0.24762013942101108,0.2289447781800805,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,8,0,2,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
User26,User146,0.0,0.06297335605699649,0,1,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0
User72,User145,0.0,0.06297335605699649,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,9,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User26,User124,0.6727503107529008,0.7919140857292823,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,8,9,0,7,0,0,0,0
User92,User95,0.0,0.06297335605699649,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,8,0,0
User52,User111,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
User2,User9,0.27637688179542164,0.26081464814785277,0,0,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0
User172,User179,0.0,0.06297335605699649,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,8,10,0,0,0,2,0,0,0,0,0
User50,User104,0.0,0.06297335605699649,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,7
User46,User67,0.0,0.06297335605699649,0,0,7,6,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
User11,User153,0.06251717321316508,0.08908188863838704,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,5,0,0,7,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User76,User147,0.0,0.06297335605699649,0,0,10,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
User112,User122,0.0,0.06297335605699649,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,1,0,0,0,0,9,0,0,2
User103,User142,0.06416653577152322,0.08988819900407491,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,7,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User40,User54,0.0,0.06297335605699649,0,0,0,0,0,0,9,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,5,0,0,0,0
User41,User64,0.0,0.06297335605699649,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6
User31,User63,0.0,0.06297335605699649,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0
User93,User149,0.39242626108304085,0.4144880536377922,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,9,7,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
User74,User157,0.0,0.06297335605699649,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0
User81,User156,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,2,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0
User33,User158,0.17817416127494962,0.1636995733663145,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,1,0,0,0
User156,User160,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,8,0,0,9,0,0
User3,User38,0.0,0.06297335605699649,0,4,0,0,7,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
User14,User39,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,6,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
User12,User81,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,8,5,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0
User9,User18,0.2871503729627124,0.2734680304835097,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,10,0,0,0,0
User63,User79,0.0,0.06297335605699649,0,0,0,9,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0
User116,User132,0.1355261854357877,0.13160486066324056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,4,0,6,1,0,3,0,0,0,0,0,0,0,0
User71,User125,0.3577178850827239,0.36500810192029404,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
User7,User106,0.31855912392113933,0.3124596331176199,0,0,0,0,4,6,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User50,User174,0.0,0.06297335605699649,0,0,0,10,0,10,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0
User42,User162,0.40972197579524855,0.4398753036044822,0,3,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0
User114,User195,0.0,0.06297335605699649,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
User26,User58,0.0,0.06297335605699649,0,1,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0
User145,User184,0.0,0.06297335605699649,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
User171,User189,0.23520912854933645,0.2160652696045933,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5
User46,User165,0.1204950466257556,0.12163582774243936,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,8,0,0,0,6
User97,User158,0.0,0.06297335605699649,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0
User21,User197,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,8,0,0,5,0
User23,User107,0.0,0.06297335605699649,0,0,3,0,0,0,0,0,0,0,8,5,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
User42,User178,0.0,0.06297335605699649,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0
User25,User155,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0
User174,User176,0.0,0.06297335605699649,0,0,0,0,0,0,0,5,0,0,7,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
User8,User9,0.0,0.06297335605699649,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0
User5,User100,0.0,0.06297335605699649,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0
User36,User88,0.0,0.06297335605699649,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,4,0,8,0
User6,User61,0.37796447300922725,0.3935979729497761,0,0,5,0,0,0,0,0,0,2,8,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User110,User192,0.16526725762745997,0.15337181870973446,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
User8,User107,0.0,0.06297335605699649,0,0,3,2,0,0,0,0,0,0,8,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
User54,User150,0.5340709356285434,0.6234988018211687,1,0,0,0,0,9,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0
User2,User97,0.0,0.06297335605699649,0,0,8,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,1,0,0
User13,User137,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,10,4,0
User36,User90,0.5108310424901856,0.5902469276163269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,8,0,0,4,0,8,9
User91,User111,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0
User137,User176,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,10,0,0,0
User86,User103,0.5826856325833838,0.6891425711672433,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,3,0,0,0,0,0,0,0,1,0
User22,User138,0.5547001962252291,0.6520814728164538,1,5,0,0,4,0,0,6,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
User86,User179,0.0,0.06297335605699649,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,1,0
User75,User135,0.0,0.06297335605699649,0,0,0,9,0,0,9,0,10,0,0,0,0,7,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User27,User50,0.0,0.06297335605699649,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
User11,User162,0.0,0.06297335605699649,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
User141,User179,0.0,0.06297335605699649,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
User70,User84,0.5614835247779599,0.6612570643571684,1,6,8,0,0,0,0,0,0,0,4,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User19,User68,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
User7,User23,0.0,0.06297335605699649,0,0,0,0,0,6,0,10,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
User14,User142,0.14239374493838608,0.13638591501860697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,6,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
User6,User32,0.0,0.06297335605699649,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,6,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
User127,User190,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,3,0,0,8,0,5,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
User192,User199,0.43101796675229226,0.47155768827907335,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,1
User166,User188,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0
User19,User24,0.022956681438339396,0.07160715879277253,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9
User110,User164,0.0,0.06297335605699649,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0
User142,User151,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,7,0,0,0,8,9,0,7,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User101,User128,0.0,0.06297335605699649,0,10,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0
User38,User40,0.2611822646334021,0.2436251317387724,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,3,0,0,0,0,0,0,0,0,0,0
User29,User110,0.0,0.06297335605699649,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,5,0,0,0,9,0,0,0,0,0
User107,User121,0.16166432917592521,0.1505857858105187,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
User56,User101,0.422772900887554,0.4592499369374928,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,10,0,0,0,0
User5,User116,0.34794450031961055,0.3515271933771157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,0,0,0,3,0,0,0
User107,User128,0.0,0.06297335605699649,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
User5,User150,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,1,0,0,6,0,0,0,0,3,0,0,0
User90,User167,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,0,0,0,0,3,8,0,0,0,0,0,9,0
User133,User147,0.1258085593493995,0.1250833134132898,0,0,10,0,0,2,10,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
User72,User84,0.2303649134883627,0.21118279669044734,0,3,8,0,0,0,0,10,0,0,4,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
